Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Report,Chrome 125.0.0.0,,,12-06-2024 10:07:20,12-06-2024 10:07:44,24.427s,PASSED
,,,,,,,
Test Cases/Login/Login,Chrome 125.0.0.0,,,12-06-2024 10:07:20,12-06-2024 10:07:39,18.885s,PASSED
"openBrowser(""https://gpstqa-new.dipostar.org/dipo/"")",Chrome 125.0.0.0,,,12-06-2024 10:07:21,12-06-2024 10:07:30,9.595s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,12-06-2024 10:07:30,12-06-2024 10:07:31,0.074s,PASSED
"setText(findTestObject(""Home page/input__username""), ""aldo"")",Chrome 125.0.0.0,,,12-06-2024 10:07:31,12-06-2024 10:07:31,0.848s,PASSED
"setEncryptedText(findTestObject(""Home page/input__password""), ""TRrAuhBZTmGN3YbeoZ5Gng=="")",Chrome 125.0.0.0,,,12-06-2024 10:07:31,12-06-2024 10:07:32,0.618s,PASSED
"click(findTestObject(""Home page/btn_Login""))",Chrome 125.0.0.0,,,12-06-2024 10:07:32,12-06-2024 10:07:32,0.418s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"", STOP_ON_FAILURE)",Chrome 125.0.0.0,,,12-06-2024 10:07:32,12-06-2024 10:07:39,6.787s,PASSED
,,,,,,,
Test Cases/Hob/Hob action assign,Chrome 125.0.0.0,,,12-06-2024 10:07:39,12-06-2024 10:07:44,4.939s,PASSED
"click(findTestObject(""HOB Action/Btn Hob action""))",Chrome 125.0.0.0,,,12-06-2024 10:07:39,12-06-2024 10:07:40,0.509s,PASSED
"click(findTestObject(""HOB Action/Btn HOB action Assign""))",Chrome 125.0.0.0,,,12-06-2024 10:07:40,12-06-2024 10:07:40,0.603s,PASSED
"takeScreenshotAsCheckpoint(""Menampilkan hal action assign"")",Chrome 125.0.0.0,,,12-06-2024 10:07:40,12-06-2024 10:07:44,3.746s,PASSED
