Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Task Manual assign,Chrome 125.0.0.0,,,11-06-2024 11:18:44,11-06-2024 11:20:32,1m - 48.149s,FAILED
,,,,,,,
Test Cases/Logi/Login,Chrome 125.0.0.0,,,11-06-2024 11:18:44,11-06-2024 11:19:39,54.136s,PASSED
"openBrowser(""https://gpstqa-new.dipostar.org/dipo/"")",Chrome 125.0.0.0,,,11-06-2024 11:18:45,11-06-2024 11:18:54,9.078s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,11-06-2024 11:18:54,11-06-2024 11:18:54,0.068s,PASSED
"setText(findTestObject(""Home page/input__username""), ""aldo"")",Chrome 125.0.0.0,,,11-06-2024 11:18:54,11-06-2024 11:18:55,0.907s,PASSED
"setEncryptedText(findTestObject(""Home page/input__password""), ""TRrAuhBZTmGN3YbeoZ5Gng=="")",Chrome 125.0.0.0,,,11-06-2024 11:18:55,11-06-2024 11:18:55,0.445s,PASSED
"click(findTestObject(""Home page/btn_Login""))",Chrome 125.0.0.0,,,11-06-2024 11:18:55,11-06-2024 11:18:56,0.329s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"", STOP_ON_FAILURE)",Chrome 125.0.0.0,,,11-06-2024 11:18:56,11-06-2024 11:19:39,42.756s,PASSED
,,,,,,,
Test Cases/Task/Manual assign,Chrome 125.0.0.0,,,11-06-2024 11:20:31,11-06-2024 11:20:32,0.891s,FAILED
"click(findTestObject(""Menu/Task""))",Chrome 125.0.0.0,,,11-06-2024 11:20:31,11-06-2024 11:20:32,0.376s,PASSED
"click(findTestObject(""Manual assign/Manual assign""))",Chrome 125.0.0.0,,,11-06-2024 11:20:32,11-06-2024 11:20:32,0.498s,FAILED
