Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Master,Chrome 125.0.0.0,,,11-06-2024 11:03:30,11-06-2024 11:04:22,52.674s,FAILED
,,,,,,,
Test Cases/Logi/Login,Chrome 125.0.0.0,,,11-06-2024 11:03:30,11-06-2024 11:04:20,50.618s,PASSED
"openBrowser(""https://gpstqa-new.dipostar.org/dipo/"")",Chrome 125.0.0.0,,,11-06-2024 11:03:30,11-06-2024 11:03:38,7.734s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,11-06-2024 11:03:38,11-06-2024 11:03:38,0.067s,PASSED
"setText(findTestObject(""Home page/input__username""), ""aldo"")",Chrome 125.0.0.0,,,11-06-2024 11:03:38,11-06-2024 11:03:39,1.179s,PASSED
"setEncryptedText(findTestObject(""Home page/input__password""), ""TRrAuhBZTmGN3YbeoZ5Gng=="")",Chrome 125.0.0.0,,,11-06-2024 11:03:39,11-06-2024 11:03:40,0.409s,PASSED
"click(findTestObject(""Home page/btn_Login""))",Chrome 125.0.0.0,,,11-06-2024 11:03:40,11-06-2024 11:03:40,0.317s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"", STOP_ON_FAILURE)",Chrome 125.0.0.0,,,11-06-2024 11:03:40,11-06-2024 11:04:20,40.662s,PASSED
,,,,,,,
Test Cases/Master/Aplication rules,Chrome 125.0.0.0,,,11-06-2024 11:04:22,11-06-2024 11:04:22,0.430s,FAILED
"click(findTestObject(""Aplication rules/Aolications rules""))",Chrome 125.0.0.0,,,11-06-2024 11:04:22,11-06-2024 11:04:22,0.414s,FAILED
