Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Task Manual assign,Chrome 125.0.0.0,,,11-06-2024 11:29:03,11-06-2024 11:31:29,2m - 25.775s,FAILED
,,,,,,,
Test Cases/Logi/Login,Chrome 125.0.0.0,,,11-06-2024 11:29:03,11-06-2024 11:29:34,30.367s,PASSED
"openBrowser(""https://gpstqa-new.dipostar.org/dipo/"")",Chrome 125.0.0.0,,,11-06-2024 11:29:04,11-06-2024 11:29:14,9.470s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,11-06-2024 11:29:14,11-06-2024 11:29:14,0.057s,PASSED
"setText(findTestObject(""Home page/input__username""), ""aldo"")",Chrome 125.0.0.0,,,11-06-2024 11:29:14,11-06-2024 11:29:14,0.813s,PASSED
"setEncryptedText(findTestObject(""Home page/input__password""), ""TRrAuhBZTmGN3YbeoZ5Gng=="")",Chrome 125.0.0.0,,,11-06-2024 11:29:14,11-06-2024 11:29:15,0.391s,PASSED
"click(findTestObject(""Home page/btn_Login""))",Chrome 125.0.0.0,,,11-06-2024 11:29:15,11-06-2024 11:29:15,0.390s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"", STOP_ON_FAILURE)",Chrome 125.0.0.0,,,11-06-2024 11:29:15,11-06-2024 11:29:34,18.591s,PASSED
,,,,,,,
Test Cases/Task/Manual assign,Chrome 125.0.0.0,,,11-06-2024 11:30:55,11-06-2024 11:31:29,33.676s,FAILED
"click(findTestObject(""Menu/Task""))",Chrome 125.0.0.0,,,11-06-2024 11:30:55,11-06-2024 11:31:29,33.658s,FAILED
