Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Report,Chrome 125.0.0.0,,,12-06-2024 10:09:46,12-06-2024 10:10:14,27.976s,PASSED
,,,,,,,
Test Cases/Login/Login,Chrome 125.0.0.0,,,12-06-2024 10:09:47,12-06-2024 10:10:07,20.177s,PASSED
"openBrowser(""https://gpstqa-new.dipostar.org/dipo/"")",Chrome 125.0.0.0,,,12-06-2024 10:09:47,12-06-2024 10:09:58,10.546s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,12-06-2024 10:09:58,12-06-2024 10:09:58,0.100s,PASSED
"setText(findTestObject(""Home page/input__username""), ""aldo"")",Chrome 125.0.0.0,,,12-06-2024 10:09:58,12-06-2024 10:09:59,1.078s,PASSED
"setEncryptedText(findTestObject(""Home page/input__password""), ""TRrAuhBZTmGN3YbeoZ5Gng=="")",Chrome 125.0.0.0,,,12-06-2024 10:09:59,12-06-2024 10:10:00,0.769s,PASSED
"click(findTestObject(""Home page/btn_Login""))",Chrome 125.0.0.0,,,12-06-2024 10:10:00,12-06-2024 10:10:00,0.463s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"", STOP_ON_FAILURE)",Chrome 125.0.0.0,,,12-06-2024 10:10:00,12-06-2024 10:10:07,6.502s,PASSED
,,,,,,,
Test Cases/Hob/Action,Chrome 125.0.0.0,,,12-06-2024 10:10:10,12-06-2024 10:10:14,4.392s,PASSED
"click(findTestObject(""HOB Action/Btn Hob action""))",Chrome 125.0.0.0,,,12-06-2024 10:10:10,12-06-2024 10:10:10,0.454s,PASSED
"click(findTestObject(""HOB Action/Btn Action""))",Chrome 125.0.0.0,,,12-06-2024 10:10:10,12-06-2024 10:10:11,0.536s,PASSED
"takeScreenshotAsCheckpoint(""Menampilkan hal hob action"")",Chrome 125.0.0.0,,,12-06-2024 10:10:11,12-06-2024 10:10:14,3.370s,PASSED
