Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Report,Chrome 125.0.0.0,,,12-06-2024 10:05:24,12-06-2024 10:05:52,27.885s,PASSED
,,,,,,,
Test Cases/Login/Login,Chrome 125.0.0.0,,,12-06-2024 10:05:25,12-06-2024 10:05:45,19.819s,PASSED
"openBrowser(""https://gpstqa-new.dipostar.org/dipo/"")",Chrome 125.0.0.0,,,12-06-2024 10:05:25,12-06-2024 10:05:34,8.643s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,12-06-2024 10:05:34,12-06-2024 10:05:34,0.142s,PASSED
"setText(findTestObject(""Home page/input__username""), ""aldo"")",Chrome 125.0.0.0,,,12-06-2024 10:05:34,12-06-2024 10:05:35,1.023s,PASSED
"setEncryptedText(findTestObject(""Home page/input__password""), ""TRrAuhBZTmGN3YbeoZ5Gng=="")",Chrome 125.0.0.0,,,12-06-2024 10:05:35,12-06-2024 10:05:36,0.490s,PASSED
"click(findTestObject(""Home page/btn_Login""))",Chrome 125.0.0.0,,,12-06-2024 10:05:36,12-06-2024 10:05:36,0.448s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"", STOP_ON_FAILURE)",Chrome 125.0.0.0,,,12-06-2024 10:05:36,12-06-2024 10:05:45,8.559s,PASSED
,,,,,,,
Test Cases/Report/Printer log report,Chrome 125.0.0.0,,,12-06-2024 10:05:48,12-06-2024 10:05:52,4.655s,PASSED
"click(findTestObject(""Report/btn Report""))",Chrome 125.0.0.0,,,12-06-2024 10:05:48,12-06-2024 10:05:48,0.483s,PASSED
"click(findTestObject(""Report/btn printer log report""))",Chrome 125.0.0.0,,,12-06-2024 10:05:48,12-06-2024 10:05:49,0.386s,PASSED
"takeScreenshotAsCheckpoint(""Menampilkan hal printer report"")",Chrome 125.0.0.0,,,12-06-2024 10:05:49,12-06-2024 10:05:52,3.748s,PASSED
