Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
reset pass,Chrome 125.0.0.0,,,07-06-2024 17:14:33,07-06-2024 17:16:08,1m - 34.515s,FAILED
,,,,,,,
Test Cases/Login,Chrome 125.0.0.0,,,07-06-2024 17:14:34,07-06-2024 17:14:47,13.865s,PASSED
"openBrowser(""https://gpstqa-new.dipostar.org/dipo/"")",Chrome 125.0.0.0,,,07-06-2024 17:14:34,07-06-2024 17:14:44,9.878s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,07-06-2024 17:14:44,07-06-2024 17:14:44,0.080s,PASSED
"setText(findTestObject(""Page_Home/input__username""), ""aldo"")",Chrome 125.0.0.0,,,07-06-2024 17:14:44,07-06-2024 17:14:45,0.827s,PASSED
"setEncryptedText(findTestObject(""Page_Home/input__password""), ""TRrAuhBZTmGN3YbeoZ5Gng=="")",Chrome 125.0.0.0,,,07-06-2024 17:14:45,07-06-2024 17:14:45,0.466s,PASSED
"click(findTestObject(""Page_Home/btn_Login""))",Chrome 125.0.0.0,,,07-06-2024 17:14:45,07-06-2024 17:14:45,0.342s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"", STOP_ON_FAILURE)",Chrome 125.0.0.0,,,07-06-2024 17:14:45,07-06-2024 17:14:47,1.962s,PASSED
,,,,,,,
Test Cases/Reset pass,Chrome 125.0.0.0,,,07-06-2024 17:16:02,07-06-2024 17:16:08,5.841s,FAILED
"click(findTestObject(""Reset password/reset password""))",Chrome 125.0.0.0,,,07-06-2024 17:16:02,07-06-2024 17:16:02,0.312s,PASSED
"setText(findTestObject(""Reset password/search""), ""kevin"")",Chrome 125.0.0.0,,,07-06-2024 17:16:02,07-06-2024 17:16:05,3.135s,PASSED
"click(findTestObject(""Reset password/btn search""))",Chrome 125.0.0.0,,,07-06-2024 17:16:05,07-06-2024 17:16:06,0.318s,PASSED
"takeScreenshotAsCheckpoint(""menampilkan pencarian yang dicari"")",Chrome 125.0.0.0,,,07-06-2024 17:16:06,07-06-2024 17:16:08,1.959s,PASSED
"clickImage(findTestObject(""Reset password/btn image ress""))",Chrome 125.0.0.0,,,07-06-2024 17:16:08,07-06-2024 17:16:08,0.101s,FAILED
